thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
1014251,1014254,AmazonHelp,False,2017-10-16T14:29:00Z,"@359996 Dharmendra, kindly take a look at your message center here: https://t.co/deS2TU9Xfp ^MS",4,"Dharmendra, kindly take a look at your message center here.",False
1014251,1014255,359996,True,2017-10-16T18:48:08Z,"@AmazonHelp After this nonsense, I will not accept the item. And I will soon consult consumer forum. Hope you all tell truth there.",5,"After this nonsense, I will not accept the item. And I will soon consult consumer forum. Hope you all tell truth there.",False
1014251,1014256,359996,True,2017-10-16T18:50:50Z,@AmazonHelp No more @115821 . @118702  is 1000 times better. No more purchase from @115821 . Thanks for ur support with numerous lies @AmazonHelp,6,No more. is 1000 times better. No more purchase from. Thanks for ur support with numerous lies.,False
1014251,1014257,AmazonHelp,False,2017-10-16T19:14:29Z,"@359996 I understand your concern, I've noted your comments and have forwarded your feedback internally. ^VR",7,"I understand your concern, I've noted your comments and have forwarded your feedback internally.",False
1014862,1014862,360117,True,2017-10-22T18:35:43Z,@AmazonHelp Is it possible to watch purchased films in different languages? We have a multilingual family. @116618,0,Is it possible to watch purchased films in different languages? We have a multilingual family.,False
1014862,1014861,AmazonHelp,False,2017-10-22T18:48:00Z,"@360117 Currently it is not possible to change the language on purchased films, Ben. Sorry for the frustration. ^AD",1,"Currently it is not possible to change the language on purchased films, Ben. Sorry for the frustration.",False
1015578,1015578,360291,True,2017-10-14T15:22:33Z,@120474 hi I've got tickets for j cole tomorrow o2 however I'm not sure if they're actual Seated tickets in the arena? It's AL101,0,hi I've got tickets for j cole tomorrow o2 however I'm not sure if they're actual Seated tickets in the arena? It's AL101.,False
1015578,1015576,AmazonHelp,False,2017-10-14T15:28:34Z,"@360291 Hey Tara, I'm afraid we can't see you account here but feel free to contact us so we can take a look: https://t.co/AIWcj1emUe ^BG",1,"Hey Tara, I'm afraid we can't see you account here but feel free to contact us so we can take a look.",True
1015578,1015577,360291,True,2017-10-14T15:40:45Z,@AmazonHelp I didn't buy these through Amazon lounge I bought them through https://t.co/r0zY9wFxuI so im not sure what Amazon lounge tickets are like,2,I didn't buy these through Amazon lounge I bought them through so im not sure what Amazon lounge tickets are like.,False
1015578,1015579,AmazonHelp,False,2017-10-14T15:52:33Z,"@360291 To make sure you get the most accurate info, please contact the venue directly here: https://t.co/nBmTmbqPEX ^NM",3,"To make sure you get the most accurate info, please contact the venue directly here.",False
1015578,1015580,360291,True,2017-10-14T22:02:16Z,@AmazonHelp Thanks but Are the seats actually in the arena,4,Thanks but Are the seats actually in the arena.,False
1015614,1015614,360296,True,2017-10-22T19:03:19Z,I’m so sad this is the first time @115821 messed up my shipment and they won’t even give me a refund 🙄🙄 PRIME MBR FOR ALMOST 2 YRS NOW.,0,I’m so sad this is the first time messed up my shipment and they won’t even give me a refund 🙄🙄 PRIME MBR FOR ALMOST 2 YRS NOW.,False
1015614,1015613,AmazonHelp,False,2017-10-22T19:08:28Z,@360296 I'm sorry for the trouble with your order. Was a reason given as to why we were unable to provide a refund? ^AN,1,I'm sorry for the trouble with your order. Was a reason given as to why we were unable to provide a refund?,False
1015614,1015612,360296,True,2017-10-22T19:10:02Z,"@AmazonHelp Nope, this is the email I received. https://t.co/wU0q2MOd39",2,"Nope, this is the email I received.",False
1015614,1015611,AmazonHelp,False,2017-10-22T19:14:00Z,"@360296 Were you able to contact us via phone/chat, using the link provided, to explore refund options together? Please, let us know! ^JE",3,"Were you able to contact us via phone/chat, using the link provided, to explore refund options together? Please, let us know!",True
1016730,1016730,360560,True,2017-10-23T00:33:41Z,"@115821 @360561 @44640 @203869 Asked Alexa when Daylight Saving ended and she failed. Alexa, it’s #savingnotsavings.",0,"Asked Alexa when Daylight Saving ended and she failed. Alexa, it’s #savingnotsavings.",False
1016730,1016729,AmazonHelp,False,2017-10-23T00:57:00Z,@360560 I'm sorry it didn't provide the date. Please help us improve by documenting its response here: https://t.co/g4VSUTrD5F ^BH,1,I'm sorry it didn't provide the date. Please help us improve by documenting its response here.,False
1016730,1016728,360560,True,2017-10-23T01:03:27Z,@AmazonHelp It did.  But it’s daylight #savingnotsavings,2,It did. But it’s daylight #savingnotsavings.,False
1016730,1016727,AmazonHelp,False,2017-10-23T01:10:00Z,"@360560 Thanks. We're always looking for ways to improve. (Daylight saving time starts on Sunday at 2 AM, November 5, 2017.) ^BH",3,"Thanks. We're always looking for ways to improve. (Daylight saving time starts on Sunday at 2 AM, November 5, 2017.).",False
1016758,1016758,360568,True,2017-10-14T15:30:08Z,"@AmazonHelp delivery instructions are 'leave in brown delivery box', book left propped against dustbins in plain view. And it's not 1st time",0,"delivery instructions are 'leave in brown delivery box', book left propped against dustbins in plain view. And it's not 1st time.",False
1016758,1016757,AmazonHelp,False,2017-10-14T15:35:02Z,@360568 I'm sorry to hear this! Have you reported this is to our Customer Support team: https://t.co/JzP7hlA23B? ^ME,1,I'm sorry to hear this! Have you reported this is to our Customer Support team?,False
1016800,1016800,351184,True,2017-10-14T15:05:42Z,"@AmazonHelp @115851 nothing has happened dropping mail doesn’t mean that resolution given!!
#worstexperincewithamazon",0,nothing has happened dropping mail doesn’t mean that resolution given!! #worstexperincewithamazon.,False
1016800,1016799,AmazonHelp,False,2017-10-14T15:31:57Z,"@351184 If you have received a correspondence from our Social media team, request you to revert to it for the further assistance. ^NK",1,"If you have received a correspondence from our Social media team, request you to revert to it for the further assistance.",False
101698,101698,138278,True,2017-11-30T17:36:37Z,"Good to know @115821 support is as awful as ever. Third party seller with A-Z Guarantee, but I can't file a claim even though the product I paid for was never delivered and the seller has been caught in a lie about it.",0,"Good to know support is as awful as ever. Third party seller with A-Z Guarantee, but I can't file a claim even though the product I paid for was never delivered and the seller has been caught in a lie about it.",False
101698,101697,AmazonHelp,False,2017-11-30T17:41:01Z,"@138278 We'd like to help, Daryl! Were you given a reason as to why the claim was not able to filed at this time? Please let us know! ^MT",1,"We'd like to help, Daryl! Were you given a reason as to why the claim was not able to filed at this time? Please let us know!",False
101764,101764,137856,True,2017-11-30T17:26:53Z,@115821 When I've done that it says 'we will email you a response'. I'm sure you can understand why that's frustrating. https://t.co/uTyowU1ig4,0,When I've done that it says 'we will email you a response'. I'm sure you can understand why that's frustrating.,False
101764,101763,AmazonHelp,False,2017-11-30T17:35:04Z,@137856 Please call us via this link so we can look further into this for you will  https://t.co/jzvkhdlrK5.^SM,1,Please call us via this link so we can look further into this for you will.,True
101791,101791,138296,True,2017-11-30T17:16:25Z,On cyber Monday I ordered Cravings and Eat Like a Gilmore. They won’t be here until Monday. That is not two day shipping @116090 🙄,0,On cyber Monday I ordered Cravings and Eat Like a Gilmore. They won’t be here until Monday. That is not two day shipping 🙄.,False
101791,101789,AmazonHelp,False,2017-11-30T17:33:01Z,"@138296 Thanks for reaching out to us! 2-Day shipping refers to delivery based on the day the item ships out to you. Check out the following Help page for more insight, https://t.co/gAsvs93INs.
^AV",1,"Thanks for reaching out to us! 2-Day shipping refers to delivery based on the day the item ships out to you. Check out the following Help page for more insight,.",False
101791,101790,138296,True,2017-12-01T02:15:35Z,@AmazonHelp They shipped yesterday (Wednesday) and won’t be here until Monday. I think our ideas of two day shipping is a bit different.,2,They shipped yesterday (Wednesday) and won’t be here until Monday. I think our ideas of two day shipping is a bit different.,False
101791,101792,AmazonHelp,False,2017-12-01T02:31:00Z,@138296 What was the delivery date in your order confirmation e-mail? ^AJ,3,What was the delivery date in your order confirmation e-mail?,False
1018084,1018084,360889,True,2017-10-22T21:38:37Z,@115851 2 diff orders NOT dlvrd by AMZL SF this wkd. 2day's not on truck; drvr said maybe tmr? WTF?? PLS FIX AMZL!!,0,2 diff orders NOT dlvrd by AMZL SF this wkd. 2day's not on truck; drvr said maybe tmr? WTF?? PLS FIX AMZL!!,False
1018084,1018082,AmazonHelp,False,2017-10-22T21:48:00Z,"@360889 I'm so sorry about this Michael, we'd like to look into this, please give us some information here: https://t.co/5dlBgw6fJw ^BE",1,"I'm so sorry about this Michael, we'd like to look into this, please give us some information here.",False
1018084,1018083,360889,True,2017-10-23T02:22:21Z,@AmazonHelp Done.  3 orders (7 items) w/ AMZL SF delivery on Sat &amp; Sun.  None arrived. @115821 went 0-3.  @115851 w/n be happy.,2,Done. 3 orders (7 items) w/ AMZL SF delivery on Sat &amp; Sun. None arrived. went 0-3. w/n be happy.,False
1018084,1018085,AmazonHelp,False,2017-10-23T02:26:25Z,@360889 Thank you! We'll be in touch as soon as possible. ^ST,3,Thank you! We'll be in touch as soon as possible.,False
1018084,1018086,360889,True,2017-10-23T22:14:15Z,@AmazonHelp Email from Daniel M. - he wud call me 2day @ 3 PM to discuss.  No call.  Another broken promise. What gives @115851?,4,Email from Daniel M. - he wud call me 2day @ 3 PM to discuss. No call. Another broken promise. What gives?,False
1020145,1020145,361392,True,2017-11-25T17:27:27Z,"Hey @116090, here’s the first book that I have ever received in an envelope instead of a box. Please use the box next time. @43760 https://t.co/9N6XA90cns",0,"Hey, here’s the first book that I have ever received in an envelope instead of a box. Please use the box next time.",False
1020145,1020144,AmazonHelp,False,2017-11-25T17:32:34Z,@361392 I'm sorry your book arrived in this condition. Please leave us packaging feedback here: https://t.co/h62WYXKrNn. We can also help with return/replacement options for you at this link: https://t.co/KwbVx9yT19 ^VS,1,I'm sorry your book arrived in this condition. Please leave us packaging feedback here. We can also help with return/replacement options for you at this link.,False
1020287,1020287,361428,True,2017-10-22T20:51:38Z,"@115821 i ordered a lens cover; however due to an error instead of IS2 I have received an IS1 cover, which I did not realised until recently",0,"i ordered a lens cover; however due to an error instead of IS2 I have received an IS1 cover, which I did not realised until recently.",False
